"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"LV-020","class","https://w3id.org/dpv/loc#LV-020","Carnikava Municipality","Concept representing region Carnikava Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-021","class","https://w3id.org/dpv/loc#LV-021","Cesvaine Municipality","Concept representing region Cesvaine Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-022","class","https://w3id.org/dpv/loc#LV-022","Cēsis Municipality","Concept representing region Cēsis Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-023","class","https://w3id.org/dpv/loc#LV-023","Cibla Municipality","Concept representing region Cibla Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-024","class","https://w3id.org/dpv/loc#LV-024","Dagda Municipality","Concept representing region Dagda Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-025","class","https://w3id.org/dpv/loc#LV-025","Daugavpils Municipality","Concept representing region Daugavpils Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-026","class","https://w3id.org/dpv/loc#LV-026","Dobele Municipality","Concept representing region Dobele Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-027","class","https://w3id.org/dpv/loc#LV-027","Dundaga Municipality","Concept representing region Dundaga Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-028","class","https://w3id.org/dpv/loc#LV-028","Durbe Municipality","Concept representing region Durbe Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-029","class","https://w3id.org/dpv/loc#LV-029","Engure Municipality","Concept representing region Engure Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-030","class","https://w3id.org/dpv/loc#LV-030","Ērgļi Municipality","Concept representing region Ērgļi Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-031","class","https://w3id.org/dpv/loc#LV-031","Garkalne Municipality","Concept representing region Garkalne Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-032","class","https://w3id.org/dpv/loc#LV-032","Grobiņa Municipality","Concept representing region Grobiņa Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-033","class","https://w3id.org/dpv/loc#LV-033","Gulbene Municipality","Concept representing region Gulbene Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-034","class","https://w3id.org/dpv/loc#LV-034","Iecava Municipality","Concept representing region Iecava Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-035","class","https://w3id.org/dpv/loc#LV-035","Ikšķile Municipality","Concept representing region Ikšķile Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-036","class","https://w3id.org/dpv/loc#LV-036","Ilūkste Municipality","Concept representing region Ilūkste Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-037","class","https://w3id.org/dpv/loc#LV-037","Inčukalns Municipality","Concept representing region Inčukalns Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-038","class","https://w3id.org/dpv/loc#LV-038","Jaunjelgava Municipality","Concept representing region Jaunjelgava Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-039","class","https://w3id.org/dpv/loc#LV-039","Jaunpiebalga Municipality","Concept representing region Jaunpiebalga Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-040","class","https://w3id.org/dpv/loc#LV-040","Jaunpils Municipality","Concept representing region Jaunpils Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-041","class","https://w3id.org/dpv/loc#LV-041","Jelgava Municipality","Concept representing region Jelgava Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-042","class","https://w3id.org/dpv/loc#LV-042","Jēkabpils Municipality","Concept representing region Jēkabpils Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-043","class","https://w3id.org/dpv/loc#LV-043","Kandava Municipality","Concept representing region Kandava Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-044","class","https://w3id.org/dpv/loc#LV-044","Kārsava Municipality","Concept representing region Kārsava Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-045","class","https://w3id.org/dpv/loc#LV-045","Kocēni Municipality","Concept representing region Kocēni Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-046","class","https://w3id.org/dpv/loc#LV-046","Koknese Municipality","Concept representing region Koknese Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-047","class","https://w3id.org/dpv/loc#LV-047","Krāslava Municipality","Concept representing region Krāslava Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-048","class","https://w3id.org/dpv/loc#LV-048","Krimulda Municipality","Concept representing region Krimulda Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-049","class","https://w3id.org/dpv/loc#LV-049","Krustpils Municipality","Concept representing region Krustpils Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-050","class","https://w3id.org/dpv/loc#LV-050","Kuldīga Municipality","Concept representing region Kuldīga Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-051","class","https://w3id.org/dpv/loc#LV-051","Ķegums Municipality","Concept representing region Ķegums Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-052","class","https://w3id.org/dpv/loc#LV-052","Ķekava Municipality","Concept representing region Ķekava Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-053","class","https://w3id.org/dpv/loc#LV-053","Lielvārde Municipality","Concept representing region Lielvārde Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-054","class","https://w3id.org/dpv/loc#LV-054","Limbaži Municipality","Concept representing region Limbaži Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-055","class","https://w3id.org/dpv/loc#LV-055","Līgatne Municipality","Concept representing region Līgatne Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-056","class","https://w3id.org/dpv/loc#LV-056","Līvāni Municipality","Concept representing region Līvāni Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-057","class","https://w3id.org/dpv/loc#LV-057","Lubāna Municipality","Concept representing region Lubāna Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-058","class","https://w3id.org/dpv/loc#LV-058","Ludza Municipality","Concept representing region Ludza Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-059","class","https://w3id.org/dpv/loc#LV-059","Madona Municipality","Concept representing region Madona Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-060","class","https://w3id.org/dpv/loc#LV-060","Mazsalaca Municipality","Concept representing region Mazsalaca Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-061","class","https://w3id.org/dpv/loc#LV-061","Mālpils Municipality","Concept representing region Mālpils Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-062","class","https://w3id.org/dpv/loc#LV-062","Mārupe Municipality","Concept representing region Mārupe Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-063","class","https://w3id.org/dpv/loc#LV-063","Mērsrags Municipality","Concept representing region Mērsrags Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-064","class","https://w3id.org/dpv/loc#LV-064","Naukšēni Municipality","Concept representing region Naukšēni Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-065","class","https://w3id.org/dpv/loc#LV-065","Nereta Municipality","Concept representing region Nereta Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-066","class","https://w3id.org/dpv/loc#LV-066","Nīca Municipality","Concept representing region Nīca Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-067","class","https://w3id.org/dpv/loc#LV-067","Ogre Municipality","Concept representing region Ogre Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-068","class","https://w3id.org/dpv/loc#LV-068","Olaine Municipality","Concept representing region Olaine Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-069","class","https://w3id.org/dpv/loc#LV-069","Ozolnieki Municipality","Concept representing region Ozolnieki Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-070","class","https://w3id.org/dpv/loc#LV-070","Pārgauja Municipality","Concept representing region Pārgauja Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-071","class","https://w3id.org/dpv/loc#LV-071","Pāvilosta Municipality","Concept representing region Pāvilosta Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-072","class","https://w3id.org/dpv/loc#LV-072","Pļaviņas Municipality","Concept representing region Pļaviņas Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-073","class","https://w3id.org/dpv/loc#LV-073","Preiļi Municipality","Concept representing region Preiļi Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-074","class","https://w3id.org/dpv/loc#LV-074","Priekule Municipality","Concept representing region Priekule Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-075","class","https://w3id.org/dpv/loc#LV-075","Priekuļi Municipality","Concept representing region Priekuļi Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-076","class","https://w3id.org/dpv/loc#LV-076","Rauna Municipality","Concept representing region Rauna Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-077","class","https://w3id.org/dpv/loc#LV-077","Rēzekne Municipality","Concept representing region Rēzekne Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"LV-078","class","https://w3id.org/dpv/loc#LV-078","Riebiņi Municipality","Concept representing region Riebiņi Municipality in country Latvia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#LV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
